Pressure [Pa],Mole fraction CH4,Mole Fraction CO2,Uptake_CH4 [mg/gr],Uptake_CO2 [mg/gr],Error_CH4 [mg/gr],Error_CO2 [mg/gr]
120000.88,0.68,.32,5.5393549131,22.6045872471,0.0429793778,0.0589725449
120000.88,0.7,.30,5.6713426280,21.1649994834,0.0602729791,0.2809893083
120000.88,0.72,.28,5.8179157556,19.7384830030,0.0541242459,0.1482694377
120000.88,0.74,.26,5.9653516824,18.2368066433,0.0625093626,0.0553795111
120000.88,0.76,.24,6.1900902972,16.9474259548,0.0684948385,0.2489011596
120000.88,0.78,.22,6.3115189949,15.5205150822,0.0423545851,0.2068210588
120000.88,0.8,.20,6.4597971778,14.1358041719,0.0495698029,0.1334447602
120000.88,0.82,.18,6.6263995696,12.6771729005,0.0829622970,0.0837612337
120000.88,0.84,.16,6.8158250511,11.3661569843,0.0377949476,0.1795053434
120000.88,0.86,.14,6.9644524623,9.9652196533,0.0305892898,0.1287285944
120000.88,0.88,.12,7.0950843500,8.5403370833,0.0669633497,0.0870014225
120000.88,0.9,.10,7.2441226179,7.0486895531,0.0471438743,0.1142357563
120000.88,0.92,.08,7.4243449093,5.6862899713,0.0546836181,0.0853477350
120000.88,0.94,.06,7.6143045045,4.2402229076,0.1006091511,0.0397521775
120000.88,0.96,.04,7.7619253167,2.8164108306,0.0897568690,0.0496603904
120000.88,0.98,.02,7.9014933377,1.4028529502,0.0758248310,0.0221540461
120000.88,1,0,8.0762717778,0.0000000000,0.0802493246,0.0000000000
140000.86,0,1.00,0.0000000000,81.2132357312,0.0000000000,0.7715684503
140000.86,0.02,.98,0.1901239379,79.3493946755,0.0062482863,0.9597083051
140000.86,0.04,.96,0.3803916756,78.6183042751,0.0105756093,0.7903337885
140000.86,0.06,.94,0.5717892692,76.7021217443,0.0075263640,0.9330623356
140000.86,0.08,.92,0.7618721214,74.8587327398,0.0126062367,0.7823177867
140000.86,0.1,.90,0.9524480016,73.6274967255,0.0100087507,0.2771597708
140000.86,0.12,.88,1.1474816771,71.7765579280,0.0148649477,1.3681311015
140000.86,0.14,.86,1.3394133844,70.7298411077,0.0177770359,0.5495805270
140000.86,0.16,.84,1.5210942171,68.3318240281,0.0340244500,0.3854373971
140000.86,0.18,.82,1.7122863824,66.9192239572,0.0264283891,0.8303355153
140000.86,0.2,.80,1.9075665718,65.3458809060,0.0131979417,1.0817883286
140000.86,0.22,.78,2.0830023827,63.3160570883,0.0232274602,1.1338173150
140000.86,0.24,.76,2.2841783657,62.2581846038,0.0170870076,1.0069227475
140000.86,0.26,.74,2.4714057639,60.2681943954,0.0215911066,0.4880373856
140000.86,0.28,.72,2.6626595577,58.5289249239,0.0275905066,0.8638318011
140000.86,0.3,.70,2.8524753530,56.7321305372,0.0087611041,1.2335702921
140000.86,0.32,.68,3.0420240915,55.3620121372,0.0212614798,0.4711500356
140000.86,0.34,.66,3.2308949164,53.9246217013,0.0224751148,0.4968207462
140000.86,0.36,.64,3.4174238582,52.1833239272,0.0509605243,0.3224243031
140000.86,0.38,.62,3.6099513077,50.2073628117,0.0197858725,0.8969872595
140000.86,0.4,.60,3.7837847774,48.9495334967,0.0281979185,0.4501850019
140000.86,0.42,.58,4.0138645294,47.1022569123,0.0362510203,0.7966805652
140000.86,0.44,.56,4.1830553184,45.9928880786,0.0266791181,0.7220200825
140000.86,0.46,.54,4.3682284330,43.9075113067,0.0522664152,0.6258434864
140000.86,0.48,.52,4.5306400864,42.2136532765,0.0514885735,0.6476514316
140000.86,0.5,.50,4.7434843998,40.7096105638,0.0403941775,0.8203196854
140000.86,0.52,.48,4.9536170590,39.3105888519,0.0204213675,0.3066982052
140000.86,0.54,.46,5.0888505417,37.5971238967,0.0426957356,0.6498381914
140000.86,0.56,.44,5.3239838311,35.9407894644,0.0460446833,0.5021749660
140000.86,0.58,.42,5.5097321451,34.4952858181,0.0751815841,0.5006118803
140000.86,0.6,.40,5.6875098391,32.6010765654,0.0491435332,0.4515872533
140000.86,0.62,.38,5.8796675176,31.2481423956,0.0277185395,0.2324589315
140000.86,0.64,.36,6.0566029554,29.5868498904,0.0449689458,0.3137000211
140000.86,0.66,.34,6.2228150334,27.8867379272,0.0538136907,0.2525988143
140000.86,0.68,.32,6.4433629098,26.3707507659,0.0395151635,0.1805764520
140000.86,0.7,.30,6.6188398064,24.5416162213,0.0953987767,0.1291719334
140000.86,0.72,.28,6.7985279840,23.0045572497,0.0379558321,0.3058266595
140000.86,0.74,.26,6.9803937022,21.2786407702,0.0490298455,0.3010961869
140000.86,0.76,.24,7.1594450520,19.6820285809,0.0635348369,0.1352374996
140000.86,0.78,.22,7.4198049427,18.3104452957,0.0062441211,0.1624558940
140000.86,0.8,.20,7.5727052636,16.5590060086,0.0478687326,0.1100703327
140000.86,0.82,.18,7.7330831764,14.9419417682,0.0456469691,0.2103614564
140000.86,0.84,.16,7.9318967335,13.2462244607,0.0559666173,0.2056627697
140000.86,0.86,.14,8.1303405195,11.6035810709,0.0972750631,0.1201893794
140000.86,0.88,.12,8.2949913420,9.8997505530,0.0840552762,0.1430259317
140000.86,0.9,.10,8.4812737697,8.2624032866,0.1077306705,0.1647071098
140000.86,0.92,.08,8.6645158578,6.6170554934,0.0449060755,0.0447376131
140000.86,0.94,.06,8.8446559779,4.9495090552,0.0575263883,0.0902231269
140000.86,0.96,.04,9.0572126916,3.2868643482,0.0613913557,0.0261230911
140000.86,0.98,.02,9.1645900901,1.6353753055,0.0347181495,0.0203692685
140000.86,1,0,9.4005861785,0.0000000000,0.1228540980,0.0000000000
160000.84,0,1.00,0.0000000000,92.5173604613,0.0000000000,1.4978829055
160000.84,0.02,.98,0.2230541024,90.7593855325,0.0046770758,0.5364568682
160000.84,0.04,.96,0.4325704765,88.9153767689,0.0047904302,0.7360361643
160000.84,0.06,.94,0.6609451731,87.1734028939,0.0128947036,1.1612681902
160000.84,0.08,.92,0.8745290285,85.1078020722,0.0135297471,1.0917576035
160000.84,0.1,.90,1.0892632827,84.1331463357,0.0178445940,0.9519109425
160000.84,0.12,.88,1.3170216943,81.4476173639,0.0148935795,1.3455288788
160000.84,0.14,.86,1.5251000699,80.0785694569,0.0224350343,1.1302386671
160000.84,0.16,.84,1.7321307610,77.4592983697,0.0102448649,0.6237717134
160000.84,0.18,.82,1.9657438805,76.3682969429,0.0218190353,0.4037190889
160000.84,0.2,.80,2.1730210856,74.7633461763,0.0087322892,1.0251062580
160000.84,0.22,.78,2.3867487409,72.7677781357,0.0173947033,1.0262642269
160000.84,0.24,.76,2.6337147032,71.0125639522,0.0370802545,0.8334173485
160000.84,0.26,.74,2.8389787104,68.7885301615,0.0304294277,0.6191470100
160000.84,0.28,.72,3.0551715059,67.5430960291,0.0332828609,0.8595693472
160000.84,0.3,.70,3.2525470645,64.8802164362,0.0366024368,1.3178154429
160000.84,0.32,.68,3.4954660883,63.5946669858,0.0400018470,1.1097501691
160000.84,0.34,.66,3.6925335044,61.3975645462,0.0126162292,0.7287477763
160000.84,0.36,.64,3.9164709487,59.4262234533,0.0092611245,1.0133154770
160000.84,0.38,.62,4.1082793990,57.2867022705,0.0536833018,0.6867314459
160000.84,0.4,.60,4.3402901774,56.2869744603,0.0196391272,0.3469295248
160000.84,0.42,.58,4.5414045320,53.9966827850,0.0341606185,0.5566101595
160000.84,0.44,.56,4.7801328174,51.8895017602,0.0080987248,0.4081401872
160000.84,0.46,.54,4.9560205707,50.4079394012,0.0396180682,0.5077715254
160000.84,0.48,.52,5.1756851052,48.5329426813,0.0314913523,0.8170897952
160000.84,0.5,.50,5.3831266530,46.6921453968,0.0390567102,0.4063262895
160000.84,0.52,.48,5.6526281053,44.6809143529,0.0453510602,0.2299633187
160000.84,0.54,.46,5.8592068540,42.7633232786,0.0433793025,0.4401828241
160000.84,0.56,.44,6.0400454304,41.2478995347,0.0648444239,0.3064343833
160000.84,0.58,.42,6.2917157019,39.2981936694,0.0210861964,0.6653384286
160000.84,0.6,.40,6.4650561436,37.2809340595,0.0465593726,0.5196415057
160000.84,0.62,.38,6.7204652111,35.3822738094,0.0354087748,0.4401754606
160000.84,0.64,.36,6.9132391746,33.3912131079,0.0605787526,0.3141327472
160000.84,0.66,.34,7.1494201486,31.8960160481,0.0647247263,0.4784457860
160000.84,0.68,.32,7.3254517016,29.6959838381,0.0192830659,0.1669467615
160000.84,0.7,.30,7.6023485745,28.0451708962,0.0527701247,0.1673470365
160000.84,0.72,.28,7.7938899680,26.1843159528,0.0885553090,0.4087261535
160000.84,0.74,.26,7.9900945850,24.3581675203,0.0768261485,0.3979519498
160000.84,0.76,.24,8.1388041675,22.4862132543,0.0427193603,0.1942784894
160000.84,0.78,.22,8.4026974258,20.5553818714,0.0632360422,0.2804318005
160000.84,0.8,.20,8.6324690352,18.8479454822,0.0666176831,0.1441974262
160000.84,0.82,.18,8.9052573411,16.9830902753,0.0716393165,0.3013779330
160000.84,0.84,.16,9.0746741013,15.0651048089,0.0562940673,0.2805649274
160000.84,0.86,.14,9.2212677718,13.1661065083,0.0502874208,0.0947606427
160000.84,0.88,.12,9.4598728003,11.2130201387,0.0139226269,0.0880308211
160000.84,0.9,.10,9.6832350452,9.4059715556,0.1409120578,0.1208247560
160000.84,0.92,.08,9.9293382084,7.5731184562,0.0705784100,0.1133203888
160000.84,0.94,.06,10.1494341425,5.6467944125,0.0843231427,0.0891991459
160000.84,0.96,.04,10.3170225904,3.7898833907,0.1199740339,0.0631129167
160000.84,0.98,.02,10.5415763197,1.8685174199,0.0886547191,0.0230695558
160000.84,1,0,10.7352541680,0.0000000000,0.0590080698,0.0000000000
180000.82,0,1.00,0.0000000000,102.9623863607,0.0000000000,0.7809630735
180000.82,0.02,.98,0.2472946477,101.4765420295,0.0027565301,2.4500148497
180000.82,0.04,.96,0.4846671060,99.2043923941,0.0073731406,0.6470204908
180000.82,0.06,.94,0.7277710153,97.3250573603,0.0068720384,0.7838044500
180000.82,0.08,.92,0.9775718888,95.6722724576,0.0094304130,1.5691895803
180000.82,0.1,.90,1.2263661634,93.8666324180,0.0169990418,0.5086252098
180000.82,0.12,.88,1.4698809294,92.1320393108,0.0216474406,1.3643872663
180000.82,0.14,.86,1.7121014969,89.2431730042,0.0089677422,1.3275750623
180000.82,0.16,.84,1.9632992832,87.5560196409,0.0072355666,1.6838907045
180000.82,0.18,.82,2.2118059581,86.4457493395,0.0214868513,1.0445944507
180000.82,0.2,.80,2.4526090699,84.1157367384,0.0281068047,1.2024266606
180000.82,0.22,.78,2.6904334706,81.4092486399,0.0400118657,0.5818455085
180000.82,0.24,.76,2.9213554787,79.1779467649,0.0237016283,0.4672930281
180000.82,0.26,.74,3.1720191513,77.3388960743,0.0309146871,0.9179006315
180000.82,0.28,.72,3.4272022476,75.3616954405,0.0204782593,0.8517405821
180000.82,0.3,.70,3.6517970626,72.8793911199,0.0356795506,0.7879751227
180000.82,0.32,.68,3.8769876198,71.4379440788,0.0328020749,1.4671617037
180000.82,0.34,.66,4.1324994014,69.0386311393,0.0430390745,0.6460177315
180000.82,0.36,.64,4.4024938818,66.8130761216,0.0431492146,0.6605161557
180000.82,0.38,.62,4.6497474437,65.1040621638,0.0281760550,0.8058158075
180000.82,0.4,.60,4.8846342191,62.8574353359,0.0299333702,0.2542034655
180000.82,0.42,.58,5.1307579251,60.6266405365,0.0603199023,0.7183985993
180000.82,0.44,.56,5.3617621046,58.8115914266,0.0545184715,1.1910392394
180000.82,0.46,.54,5.6336670686,56.1135545888,0.0445033745,0.2965369162
180000.82,0.48,.52,5.8502501779,54.3663409321,0.0434074252,0.4414356090
180000.82,0.5,.50,6.0803710155,52.1786475629,0.0762451599,0.7120127253
180000.82,0.52,.48,6.3404638494,50.2442103087,0.0639155281,0.4217150567
180000.82,0.54,.46,6.5486038535,48.1839619522,0.0543259218,0.7220175584
180000.82,0.56,.44,6.8438043924,45.7648730624,0.0371396480,0.4762687484
180000.82,0.58,.42,7.1025413991,44.2054464206,0.0613508315,0.4182177869
180000.82,0.6,.40,7.3388456300,42.0822643421,0.0650293335,0.4025540892
180000.82,0.62,.38,7.5514845151,40.0580183565,0.0611999051,0.5598325065
180000.82,0.64,.36,7.8151312594,37.9342728606,0.0435181463,0.4181923713
180000.82,0.66,.34,8.0452726398,35.4822240537,0.0634779827,0.5853849012
180000.82,0.68,.32,8.2624514913,33.6665551846,0.0511185416,0.4171461261
180000.82,0.7,.30,8.5498868386,31.8453648251,0.0992730076,0.2536748688
180000.82,0.72,.28,8.7270277047,29.4173739406,0.0650108899,0.2063838545
180000.82,0.74,.26,8.9961183003,27.3082772967,0.0270320486,0.1960017888
180000.82,0.76,.24,9.1905767763,25.0902157303,0.1188732538,0.2144221274
180000.82,0.78,.22,9.5043891237,23.0916052359,0.0976995383,0.3131476097
180000.82,0.8,.20,9.7301548803,21.2601043382,0.1426491876,0.4288559626
180000.82,0.82,.18,9.9129244832,18.9011884252,0.1565435784,0.2963855430
180000.82,0.84,.16,10.1791185391,16.8251080402,0.1002783633,0.3086396932
180000.82,0.86,.14,10.4334388363,14.7955659313,0.1094870855,0.2361164537
180000.82,0.88,.12,10.6617313616,12.6948078647,0.0770695533,0.0257529201
180000.82,0.9,.10,10.9338622967,10.6293760682,0.1096468070,0.1132353583
180000.82,0.92,.08,11.1779728049,8.4967285776,0.1345655947,0.1363505616
180000.82,0.94,.06,11.3457666812,6.3773213956,0.0629521684,0.0828513031
180000.82,0.96,.04,11.6381117660,4.2427019441,0.0572902935,0.0772267739
180000.82,0.98,.02,11.8759977952,2.1085895682,0.0642836712,0.0474701690
180000.82,1,0,12.0178049851,0.0000000000,0.1253981942,0.0000000000
200000.8,0,1.00,0.0000000000,114.1443058597,0.0000000000,1.4851945664
200000.8,0.02,.98,0.2725623347,112.1202852411,0.0077871493,0.7884204877
200000.8,0.04,.96,0.5445494700,110.0289362449,0.0106606008,1.6692039898
200000.8,0.06,.94,0.8139482081,107.5494490113,0.0046788138,0.3085350737
200000.8,0.08,.92,1.0894276254,106.3272276752,0.0125765348,1.1418632859
200000.8,0.1,.90,1.3554984242,103.3981897090,0.0186244161,1.7338657535
200000.8,0.12,.88,1.6169676280,101.1559575367,0.0159778676,1.6056752645
200000.8,0.14,.86,1.9002944082,99.0384659738,0.0206903186,0.6716701204
200000.8,0.16,.84,2.1625853254,96.2081387337,0.0252195989,0.7557856635
200000.8,0.18,.82,2.4313061500,94.5614950805,0.0180493999,0.8241948806
200000.8,0.2,.80,2.7266710315,91.7571977237,0.0286144135,1.2382656466
200000.8,0.22,.78,2.9794506161,89.9355002885,0.0237649684,0.7799404937
200000.8,0.24,.76,3.2567583457,87.9170011604,0.0285785339,1.0111608074
200000.8,0.26,.74,3.5131945549,84.9833995134,0.0343964462,0.6923065951
200000.8,0.28,.72,3.7951244223,83.8230977480,0.0112635726,0.7127535689
200000.8,0.3,.70,4.0610719642,81.1432029501,0.0327549485,0.4236589731
200000.8,0.32,.68,4.3485689399,78.4808304328,0.0329960677,0.7755571691
200000.8,0.34,.66,4.5920837059,76.1202242677,0.0332276088,1.0160948056
200000.8,0.36,.64,4.8650774401,74.1396994714,0.0413660760,1.5054508454
200000.8,0.38,.62,5.1679404564,71.7741352332,0.0375293180,0.3722116103
200000.8,0.4,.60,5.4514726650,69.4977036256,0.0456720579,1.0584047077
200000.8,0.42,.58,5.6733558258,67.6580331759,0.0547270887,0.6548527878
200000.8,0.44,.56,5.9648791972,65.0328462061,0.0412748979,0.4925746770
200000.8,0.46,.54,6.2489249766,62.6318430144,0.0318816895,0.3635367834
200000.8,0.48,.52,6.5150574040,60.3753000405,0.0590275350,0.6725926865
200000.8,0.5,.50,6.7502523218,58.1672109619,0.0445898292,0.8213369955
200000.8,0.52,.48,7.0632429558,55.7953927907,0.0383743861,0.1306289396
200000.8,0.54,.46,7.3232125326,53.8884503051,0.0579549562,0.7525503046
200000.8,0.56,.44,7.6144483043,51.0341214843,0.0448828953,0.5566777159
200000.8,0.58,.42,7.8520672767,49.1419405342,0.0300056395,0.7030608354
200000.8,0.6,.40,8.1117903395,46.5855468273,0.0535790960,0.5738154165
200000.8,0.62,.38,8.4144684703,43.7798409270,0.0796810731,0.9299613990
200000.8,0.64,.36,8.6728151632,42.0316694608,0.0427359146,0.5035537198
200000.8,0.66,.34,8.8869742180,39.6454278046,0.0606754396,0.4447821209
200000.8,0.68,.32,9.1976229687,37.3794194186,0.0359898541,0.4565860085
200000.8,0.7,.30,9.4370907963,34.6400840864,0.0733594954,0.4803891356
200000.8,0.72,.28,9.7374681295,32.7071117175,0.0920266447,0.4708395256
200000.8,0.74,.26,10.0204251387,30.2303288873,0.0739813226,0.2470248934
200000.8,0.76,.24,10.2448761539,27.8953582132,0.0463446368,0.3468787001
200000.8,0.78,.22,10.5087694122,25.6270398160,0.0676437115,0.3917099369
200000.8,0.8,.20,10.7290707747,23.2371359467,0.0904930816,0.0473570499
200000.8,0.82,.18,11.0769225996,21.2857398293,0.0705678575,0.1928865899
200000.8,0.84,.16,11.3236420479,18.8440015605,0.1637617209,0.1691034639
200000.8,0.86,.14,11.4973933463,16.3806280641,0.0871620175,0.0787507979
200000.8,0.88,.12,11.8608166401,14.0447559223,0.1433623227,0.0514928962
200000.8,0.9,.10,12.1661858823,11.7904102762,0.0863691331,0.1987666413
200000.8,0.92,.08,12.3753735710,9.4136340321,0.0879929378,0.2305422026
200000.8,0.94,.06,12.6870905492,7.0537603096,0.1719316081,0.0923593724
200000.8,0.96,.04,12.8712981506,4.7011546713,0.0698721269,0.0665358944
200000.8,0.98,.02,13.1077256385,2.3407738731,0.0582740383,0.0322108186
200000.8,1,0,13.3988997817,0.0000000000,0.1381110525,0.0000000000
220000.78,0,1.00,0.0000000000,125.6687267878,0.0000000000,0.6772750801
220000.78,0.02,.98,0.3031095303,123.4283538929,0.0042176788,1.5352032947
220000.78,0.04,.96,0.5981868122,120.7833346312,0.0128099374,1.5312553348
220000.78,0.06,.94,0.8873066719,118.2029393437,0.0133434439,1.0459048376
220000.78,0.08,.92,1.1948945402,115.3146364545,0.0117309219,0.8164270030
220000.78,0.1,.90,1.4840760284,112.7777933309,0.0200199382,1.5729092576
220000.78,0.12,.88,1.7783726825,110.8585683462,0.0096468228,0.5915052549
220000.78,0.14,.86,2.0715600236,107.5035304943,0.0165570638,0.4548833239
220000.78,0.16,.84,2.3813254324,105.8588024602,0.0113098180,0.7071420198
220000.78,0.18,.82,2.6765054285,103.1773300936,0.0252113447,0.7272620051
220000.78,0.2,.80,2.9785672742,100.8509233638,0.0221523305,1.3087574694
220000.78,0.22,.78,3.2608258270,98.9649400049,0.0291559802,0.9783077066
220000.78,0.24,.76,3.5606279609,95.8348747153,0.0309360606,1.3520290683
220000.78,0.26,.74,3.8507955052,93.3792763788,0.0202916058,0.9451258993
220000.78,0.28,.72,4.1594105153,90.4215604677,0.0118819368,0.8566402804
220000.78,0.3,.70,4.4635677302,89.0191582514,0.0451456694,0.4151155165
220000.78,0.32,.68,4.7476135096,86.1496171613,0.0371621887,0.4678993359
220000.78,0.34,.66,5.0432043624,83.6135064803,0.0488965932,0.9744305888
220000.78,0.36,.64,5.3294482252,80.7658823264,0.0270840902,1.4832797361
220000.78,0.38,.62,5.6427675445,78.5460741662,0.0485047812,0.2847650102
220000.78,0.4,.60,5.9475821301,76.6083690912,0.0374606902,1.4237027057
220000.78,0.42,.58,6.2495823474,74.1038661256,0.0405905431,0.9013307137
220000.78,0.44,.56,6.5620799533,71.1779832968,0.0441175486,0.5941995452
220000.78,0.46,.54,6.8574653776,68.3668685896,0.0401985718,0.7141818651
220000.78,0.48,.52,7.1361700200,66.0273342347,0.0460715143,0.9943580458
220000.78,0.5,.50,7.4667247779,63.8795871581,0.0731499003,0.8917950638
220000.78,0.52,.48,7.7231815299,60.9719590526,0.0399399110,0.8606061920
220000.78,0.54,.46,8.0593650246,59.0781441920,0.0320564031,0.4706363381
220000.78,0.56,.44,8.3027154479,56.1607126240,0.0641753820,0.7467338309
220000.78,0.58,.42,8.6120083716,53.3360758995,0.0784121878,0.3491601153
220000.78,0.6,.40,8.8954173232,50.9979500881,0.0868120034,0.3223377804
220000.78,0.62,.38,9.2499044838,48.5651138141,0.0461852315,0.1990046413
220000.78,0.64,.36,9.4750539553,45.6751770145,0.0684509063,0.7346429493
220000.78,0.66,.34,9.8278771463,44.0729306513,0.0950449906,0.3062894590
220000.78,0.68,.32,10.0737748812,40.8234772176,0.0701562768,0.6247238506
220000.78,0.7,.30,10.4128754584,38.6660393619,0.0413925024,0.3749325702
220000.78,0.72,.28,10.7128419350,35.8043297734,0.0221367270,0.3428167661
220000.78,0.74,.26,10.9235703364,33.2468092318,0.0744551447,0.3626087622
220000.78,0.76,.24,11.2701895912,30.7783649789,0.0701826939,0.2364936049
220000.78,0.78,.22,11.5199493791,28.0969489540,0.1578628218,0.3985965023
220000.78,0.8,.20,11.8595224415,25.6175744039,0.0795702995,0.1563778016
220000.78,0.82,.18,12.1404457100,23.1194380547,0.0494514564,0.2450453109
220000.78,0.84,.16,12.3835496194,20.6539235723,0.1679945741,0.1899190958
220000.78,0.86,.14,12.7208835128,18.0994454845,0.1784382993,0.2055081434
220000.78,0.88,.12,12.9617071674,15.4897524929,0.0584120935,0.2354794190
220000.78,0.9,.10,13.3104217914,12.8430429790,0.1086553830,0.1274883689
220000.78,0.92,.08,13.5880992920,10.3314972961,0.1251960058,0.1746257575
220000.78,0.94,.06,13.9769751585,7.7680608719,0.1580986255,0.1064101881
220000.78,0.96,.04,14.2404370172,5.1808482340,0.0942867398,0.1122004280
220000.78,0.98,.02,14.4560135277,2.5758316067,0.1338587641,0.0304644012
220000.78,1,0,14.8265035568,0.0000000000,0.1568344068,0.0000000000
240000.76,0,1.00,0.0000000000,136.2930884413,0.0000000000,0.7324314051
240000.76,0.02,.98,0.3190918560,133.1328803215,0.0049432826,0.9956303449
240000.76,0.04,.96,0.6524609822,131.7373517974,0.0043518296,1.4309609951
240000.76,0.06,.94,0.9760517190,128.4405149615,0.0112292343,1.1403414891
240000.76,0.08,.92,1.3013680540,125.8323431968,0.0097948594,1.6684543502
240000.76,0.1,.90,1.6219595369,123.1361092946,0.0163078517,1.0517411007
240000.76,0.12,.88,1.9494328695,120.0999093416,0.0165014831,1.2122881353
240000.76,0.14,.86,2.2710514942,117.8433663677,0.0147857042,0.6642559122
240000.76,0.16,.84,2.5869386679,114.7869397305,0.0358373863,1.0424745127
240000.76,0.18,.82,2.9170620262,112.3257072202,0.0129497553,1.2207182821
240000.76,0.2,.80,3.2344899125,109.6860967654,0.0492163543,1.4693186846
240000.76,0.22,.78,3.5539309967,107.0105402813,0.0326931848,0.7828534239
240000.76,0.24,.76,3.8686883145,104.4224825173,0.0327968695,0.8611978322
240000.76,0.26,.74,4.1966135895,101.6077619388,0.0369696929,1.3467802623
240000.76,0.28,.72,4.5075910256,98.5602936380,0.0219719067,0.6027339501
240000.76,0.3,.70,4.8145215232,96.1299364005,0.0602665446,0.3954570209
240000.76,0.32,.68,5.1544848995,93.4391676470,0.0304722534,0.2720794377
240000.76,0.34,.66,5.5257966420,91.3398181239,0.0224191561,1.0065564756
240000.76,0.36,.64,5.8269546030,87.8653357860,0.0274335002,1.1333368181
240000.76,0.38,.62,6.1288931918,85.3181821243,0.0594515861,1.2557739726
240000.76,0.4,.60,6.4997735347,82.3724106618,0.0569322665,0.6329044551
240000.76,0.42,.58,6.7902903072,80.6356202267,0.0397389599,0.5082632850
240000.76,0.44,.56,7.1007336296,76.6048759034,0.0251193667,0.3548249880
240000.76,0.46,.54,7.4376155807,74.2814552858,0.0925767995,0.7091554449
240000.76,0.48,.52,7.7523523556,71.5702908229,0.1003307815,0.8510846691
240000.76,0.5,.50,8.0808733728,69.4528556017,0.0106457190,0.7115153068
